Unnamed: 0,Photo,Cond,Ci,Trmmol,VPD,LA,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,Pari,Press,id,X,SetLA
1,4.71,0.0587,250.0,0.969,1.64,6.0,0.5,2.25,24.09,25.47,24.25,400.16,389.99,14.453,16.357,47.74,54.04,300.2,1800.0,99.51,UMBS_Fgra_5,,
2,3.48,0.0594,190.0,0.929,1.56,6.0,0.5,2.25,22.57,25.11,22.08,299.44,291.94,14.695,16.52,53.35,59.83,300.2,1799.0,99.51,UMBS_Fgra_5,,
3,2.07,0.0702,143.0,1.05,1.49,6.0,0.5,2.25,22.47,24.96,22.09,200.57,196.01,14.814,16.873,54.14,61.48,300.2,1800.0,99.51,UMBS_Fgra_5,,
4,0.405,0.0887,88.8,1.25,1.43,6.0,0.5,2.25,22.44,24.86,22.09,99.61,98.56,14.896,17.358,54.52,63.36,300.2,1799.0,99.51,UMBS_Fgra_5,,
5,-0.481,0.107,57.2,1.46,1.38,6.0,0.5,2.25,22.71,24.9,22.48,50.11,50.92,15.05,17.909,54.27,64.32,300.2,1799.0,99.51,UMBS_Fgra_5,,
6,6.12,0.125,298.0,1.64,1.34,6.0,0.5,2.25,22.74,24.89,22.48,400.47,386.97,15.083,18.298,54.27,65.61,300.2,1800.0,99.51,UMBS_Fgra_5,,
7,6.13,0.119,292.0,1.57,1.35,6.0,0.5,2.25,22.75,24.94,22.48,399.42,385.95,15.176,18.266,54.62,65.47,300.2,1800.0,99.51,UMBS_Fgra_5,,
8,8.76,0.104,429.0,1.43,1.39,6.0,0.5,2.25,22.75,25.0,22.48,598.94,579.78,15.187,17.992,54.58,64.48,300.2,1800.0,99.51,UMBS_Fgra_5,,
9,10.5,0.0873,563.0,1.26,1.45,6.0,0.5,2.25,22.76,25.17,22.34,800.22,777.29,15.229,17.695,54.54,63.37,300.2,1800.0,99.51,UMBS_Fgra_5,,
10,11.3,0.0763,709.0,1.11,1.46,6.0,0.5,2.25,22.42,25.12,21.87,999.24,974.41,15.364,17.539,56.3,64.13,300.2,1799.0,99.51,UMBS_Fgra_5,,
11,11.9,0.0667,856.0,0.982,1.47,6.0,0.5,2.25,22.37,25.13,21.89,1199.12,1173.02,15.482,17.41,56.92,63.84,300.2,1799.0,99.51,UMBS_Fgra_5,,
12,12.9,0.0587,1080.0,0.872,1.48,6.0,0.5,2.25,22.22,25.06,21.7,1500.11,1471.85,15.481,17.194,57.27,63.61,300.2,1800.0,99.52,UMBS_Fgra_5,,
13,13.8,0.0481,1460.0,0.724,1.49,6.0,0.5,2.25,22.19,25.01,21.7,2000.19,1969.85,15.556,16.978,57.69,62.93,300.2,1801.0,99.51,UMBS_Fgra_5,,
1,1.38,0.0178,265.0,0.252,1.39,6.0,0.5,2.25,23.06,25.3,21.54,400.34,397.38,18.011,18.506,63.52,65.26,300.1,1799.0,99.83,Auburn_Mgra_5,,
2,0.639,0.016,227.0,0.219,1.34,6.0,0.5,2.25,22.81,25.06,21.28,298.95,297.54,18.093,18.522,64.85,66.34,300.1,1799.0,99.83,Auburn_Mgra_5,,
3,0.183,0.0151,176.0,0.201,1.31,6.0,0.5,2.25,22.62,24.89,21.1,199.61,199.16,18.16,18.554,65.83,67.21,300.1,1800.0,99.83,Auburn_Mgra_5,,
4,-0.323,0.0163,129.0,0.208,1.25,6.0,0.5,2.25,22.41,24.67,20.89,99.17,99.78,18.267,18.674,67.04,68.53,300.1,1800.0,99.82,Auburn_Mgra_5,,
5,-0.558,0.0171,102.0,0.223,1.28,6.0,0.5,2.25,23.0,24.87,21.89,49.9,50.99,18.362,18.8,65.06,66.56,300.1,1799.0,99.82,Auburn_Mgra_5,,
6,1.21,0.0168,273.0,0.225,1.31,6.0,0.5,2.25,23.11,25.11,21.88,399.8,397.2,18.447,18.888,64.89,66.41,300.1,1799.0,99.82,Auburn_Mgra_5,,
7,1.17,0.0162,274.0,0.218,1.32,6.0,0.5,2.25,23.14,25.16,21.88,399.72,397.22,18.503,18.931,64.98,66.44,300.1,1800.0,99.82,Auburn_Mgra_5,,
8,2.39,0.0161,347.0,0.214,1.3,6.0,0.5,2.25,22.93,25.08,21.49,600.82,595.79,18.555,18.974,65.97,67.46,300.1,1800.0,99.82,Auburn_Mgra_5,,
9,2.81,0.015,478.0,0.196,1.28,6.0,0.5,2.25,22.9,25.03,21.49,800.35,794.42,18.693,19.076,66.61,67.93,300.1,1800.0,99.81,Auburn_Mgra_5,,
10,3.6,0.0149,585.0,0.194,1.27,6.0,0.5,2.25,22.89,25.02,21.49,998.46,990.87,18.759,19.139,66.89,68.2,300.1,1800.0,99.81,Auburn_Mgra_5,,
11,4.57,0.0155,695.0,0.199,1.26,6.0,0.5,2.25,22.88,24.99,21.49,1199.49,1189.89,18.813,19.203,67.13,68.48,300.1,1801.0,99.82,Auburn_Mgra_5,,
12,5.29,0.0147,883.0,0.188,1.25,6.0,0.5,2.25,22.87,24.98,21.49,1498.36,1487.22,18.89,19.259,67.44,68.72,300.1,1801.0,99.82,Auburn_Mgra_5,,
13,7.18,0.0154,1200.0,0.196,1.25,6.0,0.5,2.25,22.87,24.99,21.49,1999.74,1984.6,18.928,19.313,67.57,68.91,300.1,1801.0,99.81,Auburn_Mgra_5,,
1,4.31,0.0357,189.0,0.469,1.27,6.0,0.5,2.25,24.94,25.24,24.84,399.72,390.75,19.113,20.031,58.91,61.74,300.5,1799.0,97.65,MMSF_Pstr_3,,
2,2.45,0.0266,141.0,0.352,1.27,6.0,0.5,2.25,24.36,25.18,23.91,299.76,294.67,19.197,19.886,61.32,63.46,300.5,1799.0,97.66,MMSF_Pstr_3,,
3,1.21,0.0241,112.0,0.312,1.25,6.0,0.5,2.25,24.14,25.01,23.72,199.35,196.81,19.22,19.83,62.2,64.12,300.5,1799.0,97.66,MMSF_Pstr_3,,
4,0.127,0.0221,89.1,0.282,1.22,6.0,0.5,2.25,24.1,24.87,23.72,100.61,100.3,19.232,19.784,62.35,64.1,300.5,1799.0,97.66,MMSF_Pstr_3,,
5,-0.311,0.0192,75.2,0.246,1.23,6.0,0.5,2.25,23.94,24.88,23.52,49.84,50.44,19.263,19.745,63.06,64.6,300.5,1799.0,97.65,MMSF_Pstr_3,,
6,2.26,0.0156,156.0,0.201,1.23,6.0,0.5,2.25,24.07,24.89,23.72,399.87,395.2,19.321,19.713,62.77,64.01,300.5,1799.0,97.66,MMSF_Pstr_3,,
7,2.11,0.015,162.0,0.193,1.23,6.0,0.5,2.25,24.07,24.89,23.72,399.09,394.72,19.332,19.709,62.81,64.0,300.5,1799.0,97.66,MMSF_Pstr_3,,
8,3.22,0.0135,201.0,0.172,1.22,6.0,0.5,2.25,23.93,24.81,23.52,599.98,593.35,19.345,19.682,63.38,64.45,300.5,1799.0,97.66,MMSF_Pstr_3,,
9,4.33,0.0128,237.0,0.164,1.23,6.0,0.5,2.25,24.06,24.84,23.72,800.41,791.5,19.362,19.684,62.93,63.94,300.5,1799.0,97.66,MMSF_Pstr_3,,
10,5.04,0.012,303.0,0.156,1.24,6.0,0.5,2.25,24.19,24.89,23.92,999.6,989.24,19.385,19.69,62.52,63.47,300.5,1799.0,97.66,MMSF_Pstr_3,,
11,5.93,0.0116,346.0,0.152,1.25,6.0,0.5,2.25,24.33,24.99,24.12,1198.38,1186.19,19.396,19.693,62.04,62.96,300.5,1799.0,97.66,MMSF_Pstr_3,,
12,7.92,0.0119,392.0,0.156,1.26,6.0,0.5,2.25,24.37,25.01,24.11,1499.64,1483.37,19.385,19.691,61.84,62.81,300.5,1799.0,97.66,MMSF_Pstr_3,,
13,9.86,0.0112,534.0,0.148,1.27,6.0,0.5,2.25,24.38,25.07,24.11,1998.78,1978.5,19.416,19.706,61.91,62.81,300.5,1799.0,97.65,MMSF_Pstr_3,,
1,37.73294016,0.472517696,166.317188,5.057474278,1.243906063,6.0,0.5,2.25,23.31120682,25.19201851,22.22825241,400.6784973,321.9935608,10.08729744,19.995224,34.62765503,68.64897919,300.1444702,1799.918823,98.64130402,Fermi_Zmay_2,,
2,30.16357292,0.420871164,101.1524347,4.731211325,1.282174528,6.0,0.5,2.25,23.00333595,25.06777954,21.87804985,300.2747803,237.7254028,10.09280586,19.36792374,35.29766083,67.74326324,300.1305847,1800.232788,98.63600922,Fermi_Zmay_2,,
3,20.37673583,0.391579913,59.89218736,4.499809788,1.296503515,6.0,0.5,2.25,22.95030594,25.01232529,21.88063431,200.0119934,157.8590546,10.29334736,19.1164875,36.59296036,67.07595825,300.1509094,1800.713867,98.63272858,Fermi_Zmay_2,,
4,10.53410299,0.414844066,29.06720535,4.601629355,1.262342624,6.0,0.5,2.25,22.92631531,24.93562698,21.88130569,98.970047,77.20188141,10.29650784,19.31760979,36.66147614,67.8632431,300.1453857,1801.175537,98.62256622,Fermi_Zmay_2,,
5,5.447483088,0.462127988,15.91710921,4.834982474,1.21167475,6.0,0.5,2.25,22.90906525,24.85105896,21.88163757,49.89452362,38.63140106,10.19419003,19.66940308,36.22266388,69.17121887,300.144043,1801.051147,98.62411499,Fermi_Zmay_2,,
6,-0.13161692,0.494384413,3.234020577,4.974092258,1.178850785,6.0,0.5,2.25,23.12269974,24.87305069,22.28000259,2.550076485,2.785488605,10.29935265,20.04353905,36.27933502,69.58798981,300.1416626,1800.868774,98.62731934,Fermi_Zmay_2,,
7,32.75154757,0.367709332,163.7268294,4.385937248,1.333643238,6.0,0.5,2.25,23.16133881,24.95615578,22.27529144,399.946106,331.5670166,10.03226662,18.63657761,34.74318314,64.56164551,300.1424561,1801.098267,98.60889435,Fermi_Zmay_2,,
8,28.13070191,0.233896945,125.8028996,3.431255069,1.557357787,6.0,0.5,2.25,23.05244446,25.14880943,22.07941246,399.9113464,341.3330688,9.997354507,16.742033,34.84531403,58.35948944,300.1307373,1799.240967,98.59251404,Fermi_Zmay_2,,
9,33.7432774,0.18893742,212.7958924,2.978417382,1.643990195,6.0,0.5,2.25,22.91238785,25.13581085,21.82852364,599.7269897,529.1230469,9.978614807,15.83823967,35.0737381,55.69142914,300.146637,1799.828735,98.59203339,Fermi_Zmay_2,,
10,34.61758723,0.128614798,261.8843034,2.249897033,1.780121268,6.0,0.5,2.25,22.71055984,25.09849548,21.68787575,800.6240234,728.1472168,9.956155777,14.3890686,35.41905212,51.19300842,300.1443787,1799.307129,98.56621552,Fermi_Zmay_2,,
1,4.481161823,0.04810055,230.0334736,0.793800002,1.659014281,6.0,0.5,2.25,22.78572464,25.03481293,24.17325211,399.7344055,390.1596985,13.5919199,15.15431309,49.21424103,54.87142563,300.2203979,1800.913818,100.7811279,LaSelva_Cpen_1,,
2,2.864725885,0.03036633,135.2396265,0.535227859,1.758168755,6.0,0.5,2.25,22.44420242,25.28919792,22.32409668,300.0888062,294.0493164,13.59954739,14.65349197,50.27171326,54.16769791,300.2348938,1800.415894,100.7778015,LaSelva_Cpen_1,,
3,1.678470292,0.033053497,109.7220358,0.558756749,1.688770586,6.0,0.5,2.25,22.1192379,24.94787788,22.09970665,199.7549133,196.1816864,13.59572506,14.69590759,51.2620163,55.41019821,300.2476196,1800.602661,100.7790527,LaSelva_Cpen_1,,
4,0.550184147,0.038871722,73.5687279,0.637720999,1.643144914,6.0,0.5,2.25,22.31302071,24.78614235,22.66092491,100.0717163,98.84622955,13.59182835,14.84735584,50.64332199,55.32143021,300.2335815,1800.771606,100.7732925,LaSelva_Cpen_1,,
5,-0.264729933,0.048700599,54.74948925,0.793615264,1.63865978,6.0,0.5,2.25,22.74395752,24.90862846,23.08049774,46.79112625,47.245224,13.55902481,15.12097168,49.2141037,54.88337708,300.24646,1800.822876,100.7698288,LaSelva_Cpen_1,,
6,6.276970984,0.056860339,198.5943232,0.913938913,1.621755257,6.0,0.5,2.25,22.92702484,24.9274559,23.31539536,399.984375,386.7341919,13.52631187,15.32473087,48.55137253,55.00662231,300.241394,1800.496948,100.7649765,LaSelva_Cpen_1,,
7,6.473763485,0.060820657,204.2729553,0.97145193,1.614183742,6.0,0.5,2.25,22.95061302,24.94481087,23.31546593,399.9257202,386.2392578,13.52139568,15.43271065,48.46351624,55.31406784,300.2518616,1800.315063,100.763031,LaSelva_Cpen_1,,
8,10.24506738,0.07568522,343.245786,1.19229011,1.601586667,6.0,0.5,2.25,23.03330994,25.12333107,23.31485748,599.8621216,578.0112305,13.54975986,15.89455414,48.32156372,56.68363953,300.2410583,1799.823486,100.7606735,LaSelva_Cpen_1,,
9,12.83222441,0.089580575,518.9309897,1.363616817,1.556633149,6.0,0.5,2.25,22.95376205,25.06861877,23.15619469,799.9478149,772.2000732,13.55669212,16.23745155,48.57901001,58.18523407,300.2451782,1799.6698,100.7593918,LaSelva_Cpen_1,,
10,13.72864761,0.098807363,718.5793578,1.460274794,1.517223953,6.0,0.5,2.25,22.92442131,24.95780945,23.15915298,1000.228149,969.9629517,13.55040836,16.42063713,48.64080811,58.94383621,300.2470398,1799.852783,100.755188,LaSelva_Cpen_1,,
11,16.02527526,0.119106665,916.4833401,1.573936614,1.368944537,6.0,0.5,2.25,23.50353432,24.293787,24.26335907,1200.198975,1164.510498,13.57500267,16.66799736,47.05072021,57.77098465,300.2337341,1798.641357,100.7496033,LaSelva_Cpen_1,,
12,14.88957901,0.123878982,1237.213612,1.469248397,1.232224017,6.0,0.5,2.25,23.86468697,23.41315079,23.37785912,1499.502686,1465.443481,13.5768528,16.46475029,46.04396439,55.83786011,300.2303772,1799.769531,100.7476349,LaSelva_Cpen_1,,
13,19.86949103,0.072195198,1458.266291,1.164473733,1.636870658,6.0,0.5,2.25,24.20169449,25.2985611,25.25137711,2000.241089,1955.981567,13.58981609,15.87997723,45.16388321,52.77491379,300.236145,1799.826782,100.7461853,LaSelva_Cpen_1,,
1,5.35,0.0806,271.0,1.14,1.4,6.0,0.5,2.25,24.73,25.28,24.44,399.61,388.04,16.539,18.778,51.64,58.63,300.5,1800.0,97.73,MMSF_Ltul_5,,
2,3.92,0.0837,208.0,1.13,1.33,6.0,0.5,2.25,24.2,24.88,23.92,299.72,291.23,16.52,18.725,53.37,60.37,300.5,1801.0,97.74,MMSF_Ltul_5,,
3,2.49,0.102,150.0,1.3,1.27,6.0,0.5,2.25,23.77,24.64,23.64,199.57,194.09,16.34,18.879,54.07,62.47,300.5,1801.0,97.74,MMSF_Ltul_5,,
4,0.67,0.11,85.9,1.43,1.3,6.0,0.5,2.25,24.34,24.91,24.31,99.62,98.0,16.305,19.105,52.28,61.08,300.5,1801.0,97.73,MMSF_Ltul_5,,
5,-0.271,0.122,52.8,1.55,1.28,6.0,0.5,2.25,24.24,24.89,24.12,49.83,50.21,16.249,19.279,52.43,62.02,300.5,1801.0,97.73,MMSF_Ltul_5,,
6,5.56,0.132,310.0,1.63,1.24,6.0,0.5,2.25,24.12,24.78,23.92,400.26,387.9,16.197,19.383,52.64,62.8,300.5,1801.0,97.73,MMSF_Ltul_5,,
7,5.45,0.12,304.0,1.54,1.29,6.0,0.5,2.25,24.24,24.9,24.12,399.5,387.43,16.172,19.181,52.18,61.72,300.5,1801.0,97.73,MMSF_Ltul_5,,
8,7.07,0.0868,439.0,1.21,1.37,6.0,0.5,2.25,24.44,24.98,24.48,600.61,585.07,16.076,18.439,51.16,58.63,300.5,1801.0,97.73,MMSF_Ltul_5,,
9,7.21,0.0476,523.0,0.719,1.47,6.0,0.5,2.25,24.1,24.99,23.92,801.14,785.62,16.043,17.454,52.05,56.64,300.5,1801.0,97.74,MMSF_Ltul_5,,
10,7.46,0.0356,625.0,0.55,1.49,6.0,0.5,2.25,23.97,24.93,23.72,1000.35,984.37,16.032,17.111,52.42,55.95,300.5,1799.0,97.74,MMSF_Ltul_5,,
11,7.71,0.0298,740.0,0.464,1.51,6.0,0.5,2.25,24.18,24.9,24.13,1200.2,1183.71,16.012,16.924,51.69,54.64,300.5,1799.0,97.75,MMSF_Ltul_5,,
12,8.07,0.0235,898.0,0.386,1.58,6.0,0.5,2.25,24.29,25.21,24.12,1500.36,1483.1,16.022,16.779,51.39,53.82,300.5,1800.0,97.75,MMSF_Ltul_5,,
13,8.77,0.0176,1140.0,0.288,1.57,6.0,0.5,2.25,23.9,25.15,23.52,2000.28,1981.63,16.172,16.738,53.11,54.97,300.5,1799.0,97.75,MMSF_Ltul_5,,
1,-0.137565568,0.010959668,404.6642986,0.26594283,2.317333402,6.0,0.5,2.25,34.56188202,33.91323471,33.80965805,400.1244507,400.186676,29.72699738,30.24236488,53.48945236,54.41678238,300.2518616,1800.980225,99.19435883,Horizontes_Aadi_2,,
2,-0.184876611,0.011736269,315.4108035,0.24564768,2.003351973,6.0,0.5,2.25,33.55095291,32.70241165,32.65039444,300.2305298,300.4524841,29.41671371,29.89291954,55.9943924,56.90084076,300.2540588,1800.880981,99.18372345,Horizontes_Aadi_2,,
3,-0.002783882,0.010256412,192.9683646,0.239682052,2.233037959,6.0,0.5,2.25,32.72537994,33.44042969,33.38249588,199.996109,199.9059143,29.23202515,29.6968174,58.28217697,59.20887375,300.217041,1800.678101,99.18393707,Horizontes_Aadi_2,,
4,-0.343243865,0.012130939,141.645745,0.279809437,2.206549988,6.0,0.5,2.25,32.50434875,33.2985878,33.24497223,100.0269241,100.6566391,29.00762939,29.55032921,58.55997849,59.65556717,300.2112427,1800.145874,99.18460846,Horizontes_Aadi_2,,
5,-0.352959684,0.012879535,98.18282754,0.304749974,2.264330519,6.0,0.5,2.25,32.67037201,33.42274857,33.33359909,56.40305328,57.07370377,28.73573112,29.326931,57.47571945,58.65821075,300.2158203,1799.654175,99.19308472,Horizontes_Aadi_2,,
6,1.31050716,0.014485912,239.4297583,0.342896057,2.267040749,6.0,0.5,2.25,32.58384323,33.40755844,33.33707047,399.987793,397.0962524,28.58916473,29.25448036,57.46353149,58.80080032,300.186676,1799.134277,99.19568634,Horizontes_Aadi_2,,
7,0.817684715,0.017204209,307.1096716,0.435405824,2.424828259,6.0,0.5,2.25,33.108078,33.95783234,33.84850693,400.0032959,398.0225525,28.44483185,29.28961372,55.51633835,57.16511154,300.1860962,1800.5,99.20333099,Horizontes_Aadi_2,,
8,2.102335528,0.020213133,408.3546332,0.475006264,2.257509087,6.0,0.5,2.25,33.03367615,33.33290863,33.25118637,599.8244019,595.057312,28.2017765,29.12356186,55.28616333,57.09321213,300.1820679,1800.613892,99.22799683,Horizontes_Aadi_2,,
9,5.366462204,0.019179731,316.0645221,0.466346086,2.334838495,6.0,0.5,2.25,32.56744003,33.52284241,33.51105881,800.1167603,788.6553345,27.98752594,28.89271164,56.33703232,58.15911102,300.1850891,1800.739868,99.24985504,Horizontes_Aadi_2,,
10,7.863196755,0.023877262,424.7760634,0.565574212,2.280215258,6.0,0.5,2.25,32.56793213,33.29912186,33.2831459,1000.228271,983.3981323,27.69153023,28.78955078,55.74098206,57.95122147,300.153717,1800.537231,99.2522049,Horizontes_Aadi_2,,
11,10.31316878,0.032987743,642.4625466,0.654833049,1.922023578,6.0,0.5,2.25,32.18678665,31.97854805,31.89698792,1200.395996,1178.237183,27.42132187,28.69280052,56.38635635,59.00089264,300.1437988,1799.315063,99.23272705,Horizontes_Aadi_2,,
12,13.507308,0.03536064,809.4428918,0.789928424,2.162007399,6.0,0.5,2.25,33.17853928,32.84859085,32.80319214,1499.457153,1470.134033,27.16523552,28.69901466,52.81410599,55.79605103,300.1442261,1798.963501,99.21170044,Horizontes_Aadi_2,,
13,16.98391974,0.034635853,1113.8768,0.739867061,2.067921204,6.0,0.5,2.25,32.95164871,32.38999176,32.37474442,1998.89856,1962.046143,26.92949295,28.36652184,53.01387787,55.84283829,300.1524658,1800.528198,99.18679047,Horizontes_Aadi_2,,
1,3.47188206605505,0.0519235100917431,274.8811189,0.881751649541284,1.7096061,5.45,0.5,2.25,23.95571327,25.04506493,24.46660614,399.9542847,393.0224304,13.07134247,14.64859772,44.17173386,49.50172043,300.2146912,1798.702271,100.9396591,LaSelva_Aadi_1,1.0,
2,1.92786359559633,0.048006656146789,223.6141164,0.810071051009174,1.696300007,5.45,0.5,2.25,23.90092087,24.96867752,24.45049858,300.0005493,296.0653076,13.18763733,14.63671684,44.71231461,49.62537766,300.2090454,1799.869019,100.9409866,LaSelva_Aadi_1,2.0,
3,0.846203297614679,0.0459144693577982,163.2201246,0.772329738715596,1.689573171,5.45,0.5,2.25,23.88271904,24.95480347,24.45043373,199.9296722,198.1157379,13.29567528,14.67715454,45.128582,49.81764221,300.2157288,1799.644409,100.9423599,LaSelva_Aadi_1,3.0,
4,-0.19994815266055,0.0446101420183486,104.64075,0.749640365504587,1.686995786,5.45,0.5,2.25,23.88217926,24.9720974,24.45100021,99.9276886,100.1543655,13.39379978,14.73459053,45.46470261,50.01595688,300.2214355,1799.002075,100.9458771,LaSelva_Aadi_1,4.0,
5,-0.428726625688073,0.0434523456880734,66.7304906,0.72299112,1.669609962,5.45,0.5,2.25,23.85117149,24.95051765,24.41077805,51.6056633,52.31523895,13.57281494,14.86569405,46.16046524,50.55747986,300.2389221,1798.879639,100.9505081,LaSelva_Aadi_1,5.0,
6,2.63927253137615,0.043181152293578,286.3697439,0.714920829357798,1.661115587,5.45,0.5,2.25,23.84991264,24.95540237,24.41064262,400.0830994,394.77948,13.68020821,14.9586401,46.53030396,50.87861633,300.2142639,1799.801147,100.952858,LaSelva_Aadi_1,6.0,
7,2.60072644954128,0.0429167042201835,287.2939132,0.708630137614679,1.656470727,5.45,0.5,2.25,23.84649086,24.94358253,24.41033745,400.0647278,394.8355408,13.71535492,14.98250198,46.65948486,50.97030258,300.2154541,1799.849609,100.9529343,LaSelva_Aadi_1,7.0,
8,3.64237300844037,0.0411513313761468,435.3360158,0.678696520733945,1.653317325,5.45,0.5,2.25,23.85158157,24.94804192,24.41044617,600.0691528,592.7265625,13.80887699,15.02246094,46.9621048,51.0893364,300.2124023,1799.354248,100.9504318,LaSelva_Aadi_1,8.0,
9,4.53676690348624,0.0389682176146789,583.8162242,0.639005642201835,1.642482876,5.45,0.5,2.25,23.71954346,24.89501953,24.21307945,800.0308838,790.8778076,13.88810825,15.03066921,47.60813522,51.52481079,300.2233887,1798.991089,100.9501266,LaSelva_Aadi_1,9.0,
10,5.19009038201835,0.0380628473394495,745.5296911,0.625382013577982,1.64502338,5.45,0.5,2.25,23.71072006,24.9239006,24.2140522,1000.222534,989.6774902,13.94146633,15.05961895,47.81600571,51.65100479,300.2276917,1800.064575,100.9492111,LaSelva_Aadi_1,10.0,
11,5.31773884513762,0.036528319266055,925.0884931,0.600248122568807,1.644193935,5.45,0.5,2.25,23.7163887,24.93248367,24.21372223,1200.048218,1189.099121,14.01075459,15.08396149,48.03702927,51.71660995,300.2223816,1799.997314,100.9487534,LaSelva_Aadi_1,11.0,
12,6.22805646605505,0.0356268913761468,1168.703919,0.586413270825688,1.646313875,5.45,0.5,2.25,23.76134109,24.953228,24.17328644,1500.143066,1487.253906,14.05323792,15.10169125,48.05284882,51.63787079,300.2220459,1799.677124,100.9494858,LaSelva_Aadi_1,12.0,
13,7.03096178422018,0.0349871988990826,1611.794208,0.576817233027523,1.648486614,5.45,0.5,2.25,23.80997849,24.97605705,24.17043304,2000.073608,1985.231567,14.09188747,15.12314892,48.04360199,51.5594902,300.225708,1799.233398,100.9482193,LaSelva_Aadi_1,13.0,
1,3.26174137777382,0.0279119508065235,187.0,0.499955440691561,1.71,11.221,0.5,7.2,25.12,25.13,25.21,399.33,383.19,15.285,17.583,46.65,53.53,399.8,1800.0,97.46,GR_Pmar_3,1.0,
2,2.2618304963907,0.0276445949558863,151.0,0.48284466625078,1.67,11.221,0.5,7.2,24.28,25.04,23.84,299.66,288.44,15.558,17.775,49.79,56.89,399.8,1800.0,97.46,GR_Pmar_3,2.0,
3,1.21914267890562,0.0265751715533375,114.0,0.452900810979414,1.63,11.221,0.5,7.2,24.19,24.9,23.84,198.57,192.47,15.862,17.942,51.15,57.73,399.8,1800.0,97.46,GR_Pmar_3,3.0,
4,0.335798948400321,0.0279654219766509,75.6,0.47803226093931,1.63,11.221,0.5,7.2,24.57,24.96,24.43,99.11,97.33,15.848,18.032,49.84,56.71,401.9,1800.0,97.46,GR_Pmar_3,4.0,
5,-0.059352998841458,0.0286070760181802,54.9,0.497816593886463,1.66,11.221,0.5,7.2,24.62,25.08,24.43,52.93,53.09,15.679,17.965,49.18,56.35,399.8,1800.0,97.47,GR_Pmar_3,5.0,
6,3.79645307904821,0.0287140183584351,161.0,0.502094287496658,1.67,11.221,0.5,7.2,24.64,25.08,24.43,400.7,382.05,15.568,17.873,48.75,55.97,399.8,1800.0,97.46,GR_Pmar_3,6.0,
7,3.2350057927101,0.027484181445504,186.0,0.481240531146957,1.68,11.221,0.5,7.2,24.65,25.1,24.43,399.24,383.25,15.684,17.895,49.22,56.01,399.9,1800.0,97.46,GR_Pmar_3,7.0,
8,5.20274485339988,0.0266286427234649,248.0,0.461990909901078,1.66,11.221,0.5,7.2,24.38,25.04,24.04,598.95,573.37,15.834,17.956,50.37,57.12,399.8,1800.0,97.46,GR_Pmar_3,8.0,
9,6.68389626592995,0.0251849211300241,325.0,0.43418590143481,1.65,11.221,0.5,7.2,24.36,25.02,24.04,800.31,767.46,16.037,18.031,51.07,57.42,399.8,1800.0,97.46,GR_Pmar_3,9.0,
10,7.37902147758667,0.0241154977274753,452.0,0.411193298280011,1.63,11.221,0.5,7.2,24.18,24.89,23.84,1000.49,964.08,16.057,17.946,51.68,57.76,399.8,1800.0,97.46,GR_Pmar_3,10.0,
11,7.75331966847875,0.0230995454950539,596.0,0.399429640851974,1.65,11.221,0.5,7.2,24.3,24.89,24.04,1200.09,1161.59,15.905,17.74,50.83,56.69,399.8,1800.0,97.46,GR_Pmar_3,11.0,
12,8.55538722039034,0.021655823901613,791.0,0.382318866411193,1.69,11.221,0.5,7.2,24.35,24.97,24.04,1500.4,1457.8,15.803,17.561,50.36,55.97,399.8,1800.0,97.45,GR_Pmar_3,12.0,
13,9.35745477230194,0.0202655734782996,1170.0,0.365208091970413,1.72,11.221,0.5,7.2,24.41,25.14,24.04,2001.0,1953.9,15.913,17.591,50.52,55.87,399.8,1800.0,97.45,GR_Pmar_3,13.0,
1,6.33,0.103,279.0,1.12,1.09,6.0,0.5,2.25,22.4,25.15,21.5,400.33,386.81,19.182,21.365,70.08,77.91,300.2,1799.0,99.14,Blandy_Qrub_1,,
2,4.53,0.11,216.0,1.14,1.05,6.0,0.5,2.25,22.26,24.95,21.5,298.39,288.67,19.164,21.391,70.62,78.67,300.2,1799.0,99.14,Blandy_Qrub_1,,
3,2.78,0.123,153.0,1.22,1.01,6.0,0.5,2.25,22.2,24.83,21.5,199.92,193.89,19.152,21.545,70.81,79.49,300.2,1799.0,99.13,Blandy_Qrub_1,,
4,0.601,0.15,89.7,1.43,0.982,6.0,0.5,2.25,22.66,24.87,22.31,99.51,98.03,19.135,21.927,68.84,78.69,300.2,1800.0,99.13,Blandy_Qrub_1,,
5,-0.463,0.167,54.2,1.55,0.961,6.0,0.5,2.25,22.73,24.9,22.29,49.5,50.26,19.163,22.184,68.68,79.25,300.2,1800.0,99.13,Blandy_Qrub_1,,
6,6.2,0.197,325.0,1.74,0.931,6.0,0.5,2.25,22.77,24.92,22.28,398.35,384.61,19.122,22.53,68.43,80.32,300.2,1799.0,99.12,Blandy_Qrub_1,,
7,6.29,0.188,323.0,1.7,0.943,6.0,0.5,2.25,22.77,24.92,22.28,399.18,385.3,19.1,22.421,68.34,79.93,300.2,1799.0,99.12,Blandy_Qrub_1,,
8,7.87,0.153,486.0,1.49,1.0,6.0,0.5,2.25,22.77,24.97,22.28,599.16,581.7,18.986,21.894,67.85,78.06,300.2,1800.0,99.12,Blandy_Qrub_1,,
